CÓDIGO DANE,DEPARTAMENTO,MUNICIPIO,CENTRO POBLADO,NATURALEZA DE LA BIBLIOTECA,TIPO DE BIBLIOTECA,NOMBRE DE LA BIBLIOTECA,DIRECCIÓN DE LA BIBLIOTECA,BARRIO,TELÉFONOS DE CONTACTO,EXTENSIÓN,FAX,PÁGINA WEB DE LABIBLIOTECA,ESTADO DE LA BIBLIOTECA,GEOREFERENCIA
41551006,HUILA,PITALITO,CHILLURCO (VILLAS DEL NORTE),ESTATAL,RESGUARDO INDÍGENA,BIBLIOTECA PÚBLICA RURAL COMUNITARIA KAMUWAN KISHPIRINCHIK (SALVADOS POR UN LIBRO),CORREGIMIENTO CHILLURCO - VEREDA MONTEBONITO,Vereda Monte Bonito,8350525 /3209270993/,,,https://www.facebook.com/Biblioteca-P%C3%BAblica-R,ABIERTA,"(1.8909510°,-76.1434960°)"
5091000,ANTIOQUIA,BETANIA,BETANIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MANUEL FELIPE OCHOA,CALLE SAN VICENTE #18 - AL LADO DE LA PISCINA,SAN VICENTE,/3104666583/,,,,ABIERTA,"(5.7449750°,-75.9762950°)"
15299000,BOYACA,GARAGOA,GARAGOA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ODILIA CAMACHO GOMEZ,CALLE 10 N° 11-95,CENTRO,750 07 10/3202496301  /7500710,,387500710,https://www.facebook.com/biblioteca.garagoa/?fref=,ABIERTA,"(5.0817800°,-73.3649600°)"
54001039,NORTE DE SANTANDER,CUCUTA,PUERTO NUEVO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA PUERTO NUEVO ,"VEREDA PUERTO NUEVO  VIA A PUERTO SANTANDER 
",CORREGIMIENTO BUENA ESPERANZA,5723186/3114968918/5723186,,,,ABIERTA,"(8.1289283°,-72.4632930°)"
25572000,CUNDINAMARCA,PUERTO SALGAR,PUERTO SALGAR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL BARRIO DIVINO NIÑO,BARRIO DIVINO NIÑO,DIVINO NIÑO,3117253485/3157312979/,,,www.puertosalgar-cundinamarca.gov.co,ABIERTA,"(5.4721084°,-74.6467412°)"
5541000,ANTIOQUIA,PEÑOL,PEÑOL,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA RAFAÉL RIVERA LÓPEZ,CARRERA 19 N° 04-20 ED. LA MILAGROSA SEGUNDO PISO,SECTOR DOS,8517250 /3206501672/8517250,,8515855,www.biblioteca.elpenol.gov.co,ABIERTA,"(6.2171720°,-75.2436660°)"
25817006,CUNDINAMARCA,TOCANCIPA,LA FUENTE,ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL  PEDRO MARIA ORTEGA,INSTITUCION EDUCATIVA LA FUENTE,VEREDA LA FUENTE,/3229432992/,,,http://www.tocancipa-cundinamarca.gov.co/index.sht,ABIERTA,"(4.9345300°,-73.9331600°)"
19130000,CAUCA,CAJIBIO,CAJIBÍO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA CASA DE LA CULTURA ""EFRAIN OROZCO""",CALLE 5 N°  3-42,CALLE REAL,/3207405467/ 3116168942/928490075,,,https://www.facebook.com/doraedilma.castillobravo,ABIERTA,"(2.6221100°,-76.5699900°)"
8078001,ATLANTICO,BARANOA,CAMPECHE,ESTATAL,RURAL,"BIBLIOTECA PÚBLICA CORREGIMENTAL DE CAMPECHE  ""RAMIRO MORENO DURAN""",CALLE 6 N° 14 -47,LA ARENA,/3015066423/3218768841,,,,ABIERTA,"(10.7247700°,-74.9143230°)"
95001016,GUAVIARE,SAN JOSE DEL GUAVIARE,EL CAPRICHO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA RURAL DEL CORREGIMIENTO EL CAPRICHO,CORREGIMIENTO EL CAPRICHO,CENTRO POBLADO,584 05 17 / 3202285940/,,,http://www.sanjosedelguaviare-guaviare.gov.co/inde,ABIERTA,"(2.3530500°,-72.8318900°)"
5591000,ANTIOQUIA,PUERTO TRIUNFO,PUERTO TRIUNFO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DEL MUNICIPIO DEL PUERTO TRIUNFO,CALLE 10 N° 10-71  UBICADA EN LA CASA DE LA CULTURA,PARQUE PRINCIPAL,8352194/3148193992 /,,948352017,WWW.PUERTOTRIUNFO-ANTIOQUIA.GOV.CO,ABIERTA,"(5.8682700°,-74.6412800°)"
25123000,CUNDINAMARCA,CACHIPAY,CACHIPAY,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DE CACHIPAY,CASA DE CULTURA ANTIGUA ESTACION DEL TREN DE CACHIPAY,CENTRO,/3123820320/,,,,ABIERTA,"(4.7333080°,-74.4333710°)"
25875001,CUNDINAMARCA,VILLETA,BAGAZAL,COMUNITARIA,MUNICIPAL,BIBLIOTECA PUBLICA PILOTO,centro poblado Bagazal,Bagazal,3176460616/3176460616/8446027,,,,ABIERTA,"(4.9855800°,-74.4833600°)"
27800000,CHOCO,UNGUIA,UNGUÍA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE UNGUIA,CALLE 2 CARRERA 5,POPULAR,/3126657283/,,,,ABIERTA,"(8.0411680°,-77.0893992°)"
13001000,BOLIVAR,CARTAGENA,DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,ESTATAL,MUNICIPAL,BIBLIOTECA DISTRITAL JUAN DE DIOS AMADOR,CRA 48 # 31-89,LIBANO,3218298746/3218298746/6698829,,,,ABIERTA,"(10.4171400°,-75.5515000°)"
68101000,SANTANDER,BOLIVAR,BOLÍVAR,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL  DE BOLÍVAR,CALLE 8 N° 3-24,LAS DELICIAS,7569006/3125377062/,,,www.bolivar-santander.gov.co,ABIERTA,"(5.9888800°,-73.7709000°)"
5034000,ANTIOQUIA,ANDES,ANDES,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GONZALO ARANGO ARIAS,CARRERA 50 N° 52-52,"CIUDADELA EDUCATIVA Y CULTURAL ""MARIO ARAMBURO""",8415295  /3226441647/8416582,,8418193,bpmandes.blogspot.com,ABIERTA,"(5.6581043°,-75.8775382°)"
25178000,CUNDINAMARCA,CHIPAQUE,CHIPAQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE CHIPAQUE,CALLE 6 # 6-25,VILLA HERNANDEZ/CASA DE ADULTO MAYOR,/3143708136/,,,,ABIERTA,"(4.4411224°,-74.0449815°)"
8770000,ATLANTICO,SUAN,SUAN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CARMEN RODRIGUEZ DIAZ,Cra 17 No. 4-56,Abajo,8723029/3006389733/,,,https://www.facebook.com/carmen.rodriguezdiaz.7165,ABIERTA,"(10.3323325°,-74.8793937°)"
70742000,SUCRE,SAN LUIS DE SINCE,SINCÉ,ESTATAL,MUNICIPAL,BIBLIOTECA JOSE GABRIEL DE LA VEGA (MINISTERIO),CARRERA 15 Nro 9-124,ESMERALDA,3106503635/3106503635/,,,,ABIERTA,"(9.2602049°,-75.1525568°)"
25299000,CUNDINAMARCA,GAMA,GAMA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL ELISEO SABOGAL,CARRERA 2 N° 3 - 30,CENTRO,8536559/3125014499/,,8536559,http://www.gama-cundinamarca.gov.co/index.shtml,ABIERTA,"(4.7614705°,-73.6096797°)"
13647000,BOLIVAR,SAN ESTANISLAO,SAN ESTANISLAO DE KOSTKA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JULIO VASQUEZ VELEZ,CALLE DEL COMERCIO - BIBLIOTECA PÚBLICA MUNCIPAL,CENTRO,/3114399081/,,,https://goo.gl/ab5UpN,ABIERTA,"(10.3974940°,-75.1493380°)"
25214000,CUNDINAMARCA,COTA,COTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HECTOR HERNANDO GONZALEZ,CARRERA 5 N° 11-96,PLAZA CENTRAL,8965951/3124879724/8965951,,,http://www.cota-cundinamarca.gov.co/index.shtml,ABIERTA,"(4.8110555°,-74.1017947°)"
85250000,CASANARE,PAZ DE ARIPORO,PAZ DE ARIPORO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA NESTOR MAGIN PARADA COTINCHARA,CALLE 10 N°  10-55 PARQUE LOS LIBERTADORES,CENTRO,6373842  /3213834007/,,,http://www.pazdeariporo-casanare.gov.co/Paginas/de,ABIERTA,"(5.8821035°,-71.8947377°)"
47980010,MAGDALENA,ZONA BANANERA,TUCURINCA,ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL DE TUCURINCA,CALLE 4 CARRERA 5,La Plaza,3215932708/3003744233/0000000,,,,CERRADA TEMPORALMENTE,"(10.4113014°,-74.4056612°)"
15276000,BOYACA,FLORESTA,FLORESTA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL MANUEL IGNACIO DE LOS REYES,CALLE 4 N° 3-35,CENTRO,0987863094/3138453687/,105,,www.floresta-boyaca.gov.co,ABIERTA,"(5.8593200°,-72.9189300°)"
8520000,ATLANTICO,PALMAR DE VARELA,PALMAR DE VARELA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSEFA MARÍA VALVERDE,CALLE 3 N° 5-04,LAS FLORES,3126923570  /3126923570/,,,www.palmadevarela-atlantico.gov.co,ABIERTA,"(10.7595840°,-74.7523260°)"
68081000,SANTANDER,BARRANCABERMEJA,BARRANCABERMEJA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ALEJANDRO GALVIS GALVIS,CARRERA 28 N° 60-20 ESQ,GALAN,6200700/3102339924/,6040,,http://tangara.uis.edu.co/,ABIERTA,"(7.0682716°,-73.8517544°)"
15763000,BOYACA,SOTAQUIRA,SOTAQUIRÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL HERACLIO FERNÁNDEZ SANDOVAL,CARRERA 7 N° 6-64,CENTRO,7873020/3125571227/,,,www.sotaquira-boyaca.gov.co,ABIERTA,"(5.7653500°,-73.2471400°)"
5483000,ANTIOQUIA,NARIÑO,NARIÑO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA ISMAEL DE JESUS MUÑOZ,CARRERA 10 N° 13-17 SECTOR LA BOMBA,LA BOMBA,8680113  /  8680077 /3203092206/,,,,ABIERTA,"(5.6098700°,-75.1774300°)"
8758000,ATLANTICO,SOLEDAD,SOLEDAD,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SOLEDAD,"calle 13 N° 19 - 54 Museo Bolivariano, Plaza de Soledad",CENTRO,3249651/3014179504/3046247038/,,,http://www.soledad-atlantico.gov.co,ABIERTA,"(10.9175740°,-74.7655250°)"
73675000,TOLIMA,SAN ANTONIO,SAN ANTONIO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GERMAN GUZMAN CAMPOS,CALLE 6 N° 4-83 ALCALDIA MUNICIPAL,CENTRO,2253435/3123741994/,,2253006,https://www.facebook.com/Bibliosanantonio?fref=ts,ABIERTA,"(3.9127850°,-75.4757600°)"
41885000,HUILA,YAGUARA,YAGUARÁ,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL RODRIGO LARA BONILLA,CARRERA 4 N° 5 - 63,SANTA ANA,8383065/3132096361/,,,,ABIERTA,"(2.6641035°,-75.5157544°)"
8001000,ATLANTICO,BARRANQUILLA,"DISTRITO ESPECIAL, INDUSTRIAL Y PORTUARIO DE BARRANQUILLA",ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GARDENIAS,Urbanizacion Las Gardenias frente a la manzana 7y8 carrera2c,Gardenias,/3016422961/3705772,,,,ABIERTA,"(11.0051932°,-74.8109494°)"
13001000,BOLIVAR,CARTAGENA,DISTRITO TURÍSTICO Y CULTURAL DE CARTAGENA DE INDIAS,COMUNITARIA,MUNICIPAL,BIBLIOTECA PÚBLICA DE FREDONIA,CALLE 4 ESQUINA BARRIO FREDONIA,FREDONIA,664 11 94/3003443439/,,,https://goo.gl/0rWZCq,ABIERTA,"(10.4098410°,-75.4730060°)"
8433000,ATLANTICO,MALAMBO,MALAMBO,COMUNITARIA,MUNICIPAL,"BIBLIOTECA COMUNITARIA ""POZO DE LA PALABRA"" DE LA FUNDACIÓN ACESCO",CALLE 4B N° 1D- 90,EL TESORO,3764234/3764235/3013379248/3135014562/3002464988/3764234,,,http://www.acesco.com/,ABIERTA,"(10.8843834°,-74.7645428°)"
52540000,NARIÑO,POLICARPA,POLICARPA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL POLICARPA,CASA DE LA CULTURA,Puerto Nuevo Segunda etapa,/3136308867/,,,http://www.policarpa-narino.gov.co/index.shtml,ABIERTA,"(1.6333333°,-77.4666667°)"
8638000,ATLANTICO,SABANALARGA,SABANALARGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SABANALARGA,CARRERA 19 N° 21-76,CENTRO,300 5 10 37 36 /3016373748/,,,http://www.sabanalarga-atlantico.gov.co,ABIERTA,"(10.6320400°,-74.9173800°)"
52250000,NARIÑO,EL CHARCO,EL CHARCO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE EL CHARCO,CALLE BARRIO EL CARMEN II,EL CARMEN II,3114366267/3146613790/,,,,ABIERTA,"(2.4761100°,-78.1169000°)"
5240000,ANTIOQUIA,EBEJICO,EBÉJICO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL RAFAEL ARREDONDO VELILLA,CARRERA 20 N° 17-25,PARQUE PRINCIPAL,8562707 /3104479645/8562190,,,http://www.ebejico-antioquia.gov.co/index.shtml,ABIERTA,"(6.3256100°,-75.7687600°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,ESTATAL,MUNICIPAL,PARQUE BIBLIOTECA PREBÍTERO JOSE LUIS ARROYABE - SAN JAVIER,"CALLE 42 C N° 95 - 50
",,"3857314//3857312
/3017200107
/",4821,,"http://bibliotecasmedellin.gov.co/
",ABIERTA,"(6.2609919°,-75.6091418°)"
5628000,ANTIOQUIA,SABANALARGA,SABANALARGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL GERVASIO QUINTERO,CARRERA 19 # 18-64,CENTRO,8554350/3128699898/8554350,85542,102,https://www.facebook.com/profile.php?id=1000054690,ABIERTA,"(6.8492700°,-75.8168400°)"
25377000,CUNDINAMARCA,LA CALERA,LA CALERA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL AMADEO RODRIGUEZ,CALLE 3 N° 4-25,BARRIO LA PLAZUELA,8756622/3102246498/,,8600031,https://bibliotecalacalera.wordpress.com/2014/09/3,ABIERTA,"(4.7184518°,-73.9703383°)"
5284000,ANTIOQUIA,FRONTINO,FRONTINO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA JOSE MARIA GAVIRIA VELEZ,CARRERA 33 N° 38-03,MERCEDES,8595117 /3122740481/,,,,ABIERTA,"(6.7807578°,-76.1288430°)"
81220000,ARAUCA,CRAVO NORTE,CRAVO NORTE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CRAVO NORTE,CARRERA 4 N° 2 - 62,CENTRO,8889058  /3203881190/,,,www.cravonorte-arauca.gov.co,ABIERTA,"(6.2989425°,-70.2068156°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,ESTATAL,MUNICIPAL,BIBLIOTECA TREN DE PAPEL CARLOS CASTRO SAAVEDRA,CALLE 113 N°  70-73,,"4624548
/3166206348
/",,,,ABIERTA,"(6.3089821°,-75.5686513°)"
5652000,ANTIOQUIA,SAN FRANCISCO,SAN FRANCISCO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE SAN FRANCISCO ANTIOQUIA,CALLE 12 No. 6 -76  I.E. SAN FRANCISCO,SECTOR SALIDA  A SAN ISIDRO,8323265  /3128680267/8323002,,,,ABIERTA,"(5.8827290°,-74.9908730°)"
68368000,SANTANDER,JESUS MARIA,JESÚS MARÍA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL RAFAEL ANTONIO ARIZA ARIZA,DIAGONAL 4 N° 3-60 SECTOR EL PARAISO,El Paraiso,7569704/3132256501/,,,www.jesusmaria-santander.gov.co,ABIERTA,"(5.8752069°,-73.7891460°)"
76622000,VALLE DEL CAUCA,ROLDANILLO,ROLDANILLO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL BELISARIO PEÑA,Cra 8 Calle 10,Centro. Antiguo Escuela Primitivo Crespo,2299245/3216087098/2299245,,,http://www.roldanillo-valle.gov.co/index.shtml,ABIERTA,"(4.4084270°,-76.1551046°)"
15537000,BOYACA,PAZ DE RIO,PAZ DE RÍO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE PAZ DE RIO,CARRERA 3 N°  6-24,BARRIO LA PAZ,7865133 /3133268607 /,,,www.pazderio-boyaca.gov.co,ABIERTA,"(5.9853248°,-72.7491528°)"
5658000,ANTIOQUIA,SAN JOSE DE LA MONTAÑA,SAN JOSÉ DE LA MONTAÑA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA RAFAEL GILDARDO VELEZ,CARRERA 21 CON CALLE 20 PARQUE,PARQUE PRINCIPAL,8622621/3127421373 /,,,http://bibliotecarafaelgildardovelez.jimdo.com/,ABIERTA,"(6.8496300°,-75.6832100°)"
25293000,CUNDINAMARCA,GACHALA,GACHALA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE GACHALA,CALLE 6 2A-13,CALDAS, 8538503/07/3208174990/,,,http://www.gachala-cundinamarca.gov.co/index.shtml,ABIERTA,"(4.6931600°,-73.5198700°)"
5154000,ANTIOQUIA,CAUCASIA,CAUCASIA,ESTATAL,MUNICIPAL,BIBLIOTECA REINALDO GONZÁLEZ GUEVARA,CALLE  21-AVENIDA EL PAJONAL.ALCALDIA MUNICIPAL-PISO #2,FRENTE AL PARQUE LA CEIBA,8397146/3136882827 /8397146,,,https://www.facebook.com/Biblioteca-Reinaldo-Gonz%,ABIERTA,"(7.9888400°,-75.1965500°)"
25151000,CUNDINAMARCA,CAQUEZA,CAQUEZA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE CAQUEZA,CARRERA 5 N°  4-59,CENTRO,(1)8480938/3118058289/8480031,,,,ABIERTA,"(4.4058257°,-73.9478519°)"
54498000,NORTE DE SANTANDER,OCAÑA,OCAÑA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA VIRTUAL MARIO JAVIER PACHECO GARCÌA,CALLE 5a N° 46 - 64,SANTA CLARA,3152013111/3152013111/,,,www.ocana-nortedesantander.gov.co,ABIERTA,"(8.2333486°,-73.3494033°)"
5107001,ANTIOQUIA,BRICEÑO,BERLÍN (PUEBLO NUEVO),ESTATAL,RURAL,BIBLIOTECA PÚBLICA MUNICIPAL VEREDA PUEBLO NUEVO,"Vereda Pueblo Nuevo, al lado de la Escuela Sede el Pescado Capital",Vereda Pueblo Nuevo,3148793778/3148793778/,,,,CERRADA TEMPORALMENTE,"(7.1128840°,-75.5506740°)"
25743000,CUNDINAMARCA,SILVANIA,SILVANIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SILVANIA,CARRERA 5 N° 6-18,EL PROGRESO,8684355/8684046/3123401216/8685317,,8684007,www.silvania-cundinamarca.gov.co,ABIERTA,"(4.4022024°,-74.3859856°)"
41615000,HUILA,RIVERA,RIVERA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOSE EUSTASIO RIVERA,CASLLE 5 N° 5 - 72,CENTRO ARRIBA,8387181/3167684274/,,,https://www.facebook.com/joseeustasiorivera.rivera,CERRADA,"(2.7787263°,-75.2563749°)"
5237000,ANTIOQUIA,DONMATIAS,DONMATÍAS,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA LUIS LÓPEZ DE MESA,CARRERA 30 N° 29-59,PARQUE PRINCIPAL. ,8663243/ 8663239/ 8663240/8663243/,128,,www.donmatias-antioquia.gov.co,ABIERTA,"(6.4859200°,-75.3946600°)"
85263000,CASANARE,PORE,PORE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL DE PORE,CALLE 4 N.12-70,PANORAMA,6388014/6388014  /3107501428/,,,http://www.pore-casanare.gov.co/index.shtml,ABIERTA,"(5.7282580°,-71.9933870°)"
25769000,CUNDINAMARCA,SUBACHOQUE,SUBACHOQUE,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JORGE ENRIQUE HERNANDEZ CARRILLO,CALLE 2 # 1-30 ESTE,EL BOSQUE,8245850/3102691741/3102691741/3133618859,,,http://www.subachoque-cundinamarca.gov.co/index.sh,ABIERTA,"(4.9333333°,-74.1833333°)"
5237000,ANTIOQUIA,DONMATIAS,DONMATÍAS,ESTATAL,MUNICIPAL,EDUARDO LOPERA PÉREZ,Carrera 29 Nº 19-15,Marianito,8663243 /3137082448/8663243,104,,,ABIERTA,"(6.4846030°,-75.3933395°)"
25572000,CUNDINAMARCA,PUERTO SALGAR,PUERTO SALGAR,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""HENRY MORENO GUEVARA""",TRANSVERSAL 11A CALLE 12 ESQUINA PALACIO MUNICIPAL,EL CENTRO ,8398111/3137839873/,,8398444,http://www.puertosalgar-cundinamarca.gov.co/index.,ABIERTA,"(5.4632216°,-74.6565360°)"
70110000,SUCRE,BUENAVISTA,BUENAVISTA,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""MARÍA ALCIRA CHÁVEZ SERPA""",CARRERA 8 N° 11-20,SAN JOSE,/3216756900/,,,,ABIERTA,"(9.3205300°,-74.9708100°)"
19290000,CAUCA,FLORENCIA,FLORENCIA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL FLORENCIA CAUCA,CALLE 2 N° 2-85,SAN JUAN,3145949505 /3145949505/,,,https://www.facebook.com/profile.php?id=1000045219,ABIERTA,"(1.6819180°,-77.0721786°)"
25518000,CUNDINAMARCA,PAIME,PAIME,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA DEL MUNICIPIO DE PAIME,Cll 4 # 3 - 49,Centro ,(091) 8505494/3123245221/,,,,ABIERTA,"(5.3706800°,-74.1527800°)"
19355011,CAUCA,INZA,GUANACAS,ESTATAL,RURAL,BIBLIOTECA PÚBLICA LA CASA DEL PUEBLO,GUANACAS INZA CAUCA,Guanacas,/3206646320/,,,,ABIERTA,"(2.5208700°,-76.0845100°)"
5364000,ANTIOQUIA,JARDIN,JARDÍN,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GABRIEL PELÁEZ MONTOYA,CARRERA 6 N° 9-28,UNICO,8455436/3112750624/8455436,,,eljardin-antioquia.gov.co,ABIERTA,"(5.5982728°,-75.8203260°)"
19075000,CAUCA,BALBOA,BALBOA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MAURO TORRES AGREDO,CALLE 6 No. 4 -41,Belen,8265212 /3116901228/,,,http://balboa-cauca.gov.co/faq.shtml,ABIERTA,"(2.0406594°,-77.2161254°)"
81300000,ARAUCA,FORTUL,FORTUL,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA SEFERINO COTRINA,CALLE 6 ENTRE 23 -32 24 BARRIO CENTRO,CENTRO,8899150 /3202123929/,,,www.fortul-arauca.gov.co,ABIERTA,"(6.7912420°,-71.7735100°)"
25402000,CUNDINAMARCA,LA VEGA,LA VEGA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL SAN JUAN DE LA VEGA,CRA 3 N° 17-98,CENTRO,8858222/3132353723/,,,https://www.facebook.com/biblioteca.sanjuandelaveg,ABIERTA,"(4.9934090°,-74.3332501°)"
25754000,CUNDINAMARCA,SOACHA,SOACHA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL JOAQUIN PIÑEROS CORPAS,CARRERA 7 N° 14 – 62 ,COMUNA 2 – SECTOR CENTRO,  7305580/3106871632/3208829630,1035,,,ABIERTA,"(4.5927862°,-74.1930162°)"
25799000,CUNDINAMARCA,TENJO,TENJO,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL DE TENJO,CARRERA 3 N° 2-74,CENTRO,8646619 / 8646398/3152429068/8647959,,8646471,http://www.tenjo-cundinamarca.gov.co/index.shtml,ABIERTA,"(4.8724600°,-74.1446569°)"
5390000,ANTIOQUIA,LA PINTADA,LA PINTADA,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA GUILLERMO GAVIRIA CORREA,CALLE 33 # 30B-24 ANTIGUA ESTACIÓN DEL FERROCARRIL ALEJANDRO LOPEZ,LA PLAYA,8454617 /3128729675 /,,,https://es-la.facebook.com/biblioteca.lapintada/,ABIERTA,"(5.7477290°,-75.6070090°)"
15518000,BOYACA,PAJARITO,PAJARITO,ESTATAL,MUNICIPAL,BIBLIOTECA PÚBLICA MUNICIPAL CONSUELO ARAÚJO NOGUERA,CALLE 4 N°  3 -30,CENTRO,784 70 05/3208823510/,,,www.pajarito-boyaca.gov.co,ABIERTA,"(5.2933900°,-72.7031200°)"
25645001,CUNDINAMARCA,SAN ANTONIO DEL TEQUENDAMA,SANTANDERCITO,ESTATAL,RURAL,BIBLIOTECA PÚBLICA DEL CORREGIMIENTO DE SANTADERCITO,CARRERA 3 N° 4-20,SANTANDERCITO,3103338719/3124875093/,,,www.sanantoniodeltequendama-cundinamarca.gov.co/,ABIERTA,"(4.6159060°,-74.3515290°)"
15660000,BOYACA,SAN EDUARDO,SAN EDUARDO,ESTATAL,MUNICIPAL,"BIBLIOTECA PÚBLICA MUNICIPAL ""LEOCAR""",CALLE 4 N°3-61,CENTRO,7404546/3122452206/,,,https://www.facebook.com/search/top/?q=Biblioteca%,ABIERTA,"(5.2254040°,-73.0761410°)"
5001000,ANTIOQUIA,MEDELLIN,MEDELLÍN,ESTATAL,MUNICIPAL,PARQUE BIBLIOTECA BELEN,CARRERA 76 N° 18A -19,BELEN,3856796/3656790/3045651853/3856790,,,,ABIERTA,"(6.2367909°,-75.5966079°)"
50370001,META,URIBE,LA JULIA,ESTATAL,RURAL,BIBLIOTECA PUBLICA MUNICIPAL RUBY OCAMPO GAVIRIA,"CENTRO INSPECCION LA JULIA DEL MUNICIPIO DE URIBE-META
",CENTRO,3132403145/3132403145/0,0,0,,ABIERTA,"(2.9389300°,-74.2307600°)"
5664000,ANTIOQUIA,SAN PEDRO DE LOS MILAGROS,SAN PEDRO DE LOS MILAGROS,ESTATAL,MUNICIPAL,BIBLIOTECA MUNICIPAL PARA NIÑOS Y JOVENES DE SAN PEDRO DE LOS MILAGROS,CARRERA 50 N° 44-129,LA PLAZUELA,8686810/8687039/3146385590/8686810,105,,,ABIERTA,"(6.4608800°,-75.5565200°)"
